,glnno,kalfaad,barcode,created_at,Ürün Adı,Ana Kategori,Alt Kategori 1,Alt Kategori 2,KAT,Eczane adı,Danısman X (devIr),boro,İlçe,latitude,longitude,Firma
176,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-02 17:39:35,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
177,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-04 11:34:38,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
178,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-08 15:49:18,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
179,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-09 13:39:21,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
180,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-09 16:39:31,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
181,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-10 11:26:34,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
182,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-12 13:50:57,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
183,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-17 17:19:17,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
184,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-21 18:15:32,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
185,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-21 18:15:32,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
186,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-24 14:57:23,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
187,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-29 11:36:10,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
188,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-03-29 12:28:12,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
189,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-04-01 14:48:33,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
190,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-04-01 17:59:00,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
191,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-04-02 15:36:15,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
192,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-04-02 17:37:33,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
193,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-04-05 18:24:45,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
194,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-04-09 11:14:12,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
195,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-05-11 09:10:54,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
196,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-06-18 13:06:52,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
197,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-06-18 13:06:53,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
198,8680001374199,Oluşturulmuş Şifre,8699546020454,2022-06-18 14:02:29,Redoxon Efervesan Üçlü Etki 2x15 Tablet,Vitaminler,Vitamin / Multivitamin,Multi Vitaminler,1950205,ASLI,OZEN KAYA,İzmir,SEFERIHISAR,38.1950434188733,26.8367456667249,BAYER CC       
